Unnamed: 0;tweet_id;text;science_related;scientific_claim;scientific_reference;scientific_context;Alain_émotions;Alain_émotions 2;Anton_émotions;Anton_émotions 2;Tony_émotion;Tony_émotions 2;emotion_majoritaire_toutes;emotion_majoritaire_em1
167;4.960259198497587e+17;Environmental lawyers are a real thing? I thought it was a fictional occupation created by @HIMYM_CBS & @jasonsegel http://t.co/5Paag2DTb6;0;0.0;0.0;0.0;4;6.0;4;;4;;4.0;4.0
168;4.9666145289243034e+17;U.S. Attorney/DEA to announce results of invest. into the distribution of performance enhancing drugs to minors/athletes at 12:30 in Miami;0;0.0;0.0;0.0;7;4.0;7;;7;;7.0;7.0
169;4.968789825459528e+17;@opticempire Also http://t.co/pz9yjM6aGp reports it is down;0;0.0;0.0;0.0;7;;7;;5;;7.0;7.0
170;4.969633341982925e+17;"""Take aspirin every day for 10 years and cut your chance of bowel/stomach cancer but increase your chance of a stroke or internal bleeding.""";1;1.0;0.0;0.0;4;;4;;5;;4.0;4.0
171;4.971689347986309e+17;“@jomonery1: @lynseybarry @JennyTandy lovely night again ladies!” Gotta stop the espresso martinis though!;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
172;4.982668651570258e+17;154 rat tumors #MTVHottest Example;0;0.0;0.0;0.0;7;;1;;7;;7.0;7.0
174;4.997728887158948e+17;All probably from a flea color.... This throwing ups gotta stop at some point right.... 😧;0;0.0;0.0;0.0;6;;6;;2;;6.0;6.0
175;5.0165685856292864e+17;Min.@DipuoPeters in the process of finalizing the scholar trans policy to address safety of learners to school.;0;0.0;0.0;0.0;3;4.0;7;;7;;7.0;7.0
176;5.036696278517801e+17;A new study suggests that marijuana increases positivity and reduces the negativity in emotional processing.;1;1.0;0.0;1.0;3;4.0;4;;3;;3.0;3.0
177;5.0447514479939994e+17;Overthinking leads to negative thoughts.;1;1.0;0.0;0.0;1;6.0;4;;5;;1.0;1.0
178;5.0492384934837856e+17;Furthermore. drinking more water alone actually aids in losing weight.;1;1.0;0.0;0.0;4;;4;;3;;4.0;4.0
179;5.0536061437058656e+17;Desperate climate scam scientists explain away record high Antarctic sea ice extent as being caused by global warming http://t.co/WyqS6AzLIY;1;1.0;1.0;1.0;4;6.0;6;;6;5.0;6.0;6.0
180;5.0608437671979834e+17;Tune into Dawn News to hear some great expert analysis by Zafar Hilali;0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
181;5.067885604567982e+17;The @nytimes couldn't have picked worse ex. than Bielema at Ark to support research that CFB coaches aren't overpaid: http://t.co/RhOBUcjrgj;0;0.0;0.0;0.0;6;2.0;7;;2;;2.0;2.0
182;5.090580308694138e+17;What is the aggregate economic rate of return to foreign #aid? | Channing Arndt. Sam Jones. and Finn Tarp. WIDER http://t.co/xAikUtglDp;1;1.0;1.0;1.0;7;;7;;7;;7.0;7.0
183;5.098739471568077e+17;Concussion 'breathalyser' proposed http://t.co/n7T5NeBAdV Published September 11. 2014 at 01:46AM;1;0.0;1.0;1.0;4;;7;;7;;7.0;7.0
184;5.099903516966953e+17;Next profits up on economic revival: Next reports a strong rise in half-year profits as higher house prices an... http://t.co/9rwOJ9EUtb;0;0.0;0.0;0.0;3;4.0;7;;3;;3.0;3.0
186;5.126059909536973e+17;This #ImplementationScience article describes an intervention program aimed at reducing late life depression symptom…/buff.ly/1tWWwz9;1;0.0;1.0;1.0;7;;7;;3;5.0;7.0;7.0
187;5.132482437704826e+17;Children of Fallen Soldiers Relief supports surviving U.S. Military children. Visit & #Donate @ http://t.co/knHA5cCjBZ #VA #DAV;0;0.0;0.0;0.0;3;7.0;7;;3;5.0;3.0;3.0
188;5.1380079299044154e+17;All Thats Cosplay Video Interview: ATC's Femme Fatale Nicole Salera! See the Video Interview at:… http://t.co/6GsVMYId2y;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
190;5.1493359898238976e+17;also cancer is virtually incurable bc all cancers are different :);1;1.0;0.0;0.0;5;7.0;7;;6;5.0;5.0;5.0
191;5.155169092538532e+17;Check out this overview of Encouraging #Bible Study from the book “Loaded with Benefits” at http://t.co/FJNHwe0qgC #Christian #Jesus;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
192;5.15861475529728e+17;@mark Research it.I'd say they fired a missle into the center of that scar so it appeared as If the plane exploded there.Metal pieces?Missle;0;0.0;0.0;0.0;4;;7;;2;;2.0;2.0
193;5.1664649722894746e+17;Students need to support this team. These are your peers. exceeding expectations and quieting the doubters. They deserve your presence.;0;0.0;0.0;0.0;4;3.0;7;;3;;3.0;3.0
194;5.1669907800077926e+17;Thanks for all of the recent love & support on Twitch & YT! We will be giving away a HUGE @ToastyStickers bundle soon so stay tuned :);0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
195;5.1779888323403366e+17;Search Warrant Leads to Arrest for Cocaine Sales in Pleasanton http://t.co/5dLTEYIqIB;0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
196;5.184992732859597e+17;"11 Real-Life Dolls That Are Creepier Than ‘Annabelle’: 11 real life dolls that are a million times scarier than ""Annabelle."" No. really.";0;0.0;0.0;0.0;1;4.0;4;;1;;1.0;1.0
197;5.189265680315392e+17;Bali Women's One Smooth U Side Support Underwire Bra - style 3547 #7111 http://t.co/sMgxxJ51iK http://t.co/YNtBRNYCKw;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
198;5.191710751090565e+17;Vice President Biden's visit to L.A. likely to cause delays during rush hour: here's list of areas to avoid: http://t.co/4D3yU971AL;0;0.0;0.0;0.0;2;;7;;7;;7.0;7.0
199;5.2062091572218266e+17;not a full extend bro stop “@AchaFlocka: “@MySportsLegion: Welcome back Kobe. http://t.co/uSXYk6CuqC”------ he pushed off..... 😐😐😐”;0;0.0;0.0;0.0;7;;7;;2;;7.0;7.0
200;5.217676763023565e+17;Is Ebola a health care system mishap?;1;1.0;0.0;0.0;7;4.0;7;;4;;4.0;7.0
201;5.218505515718615e+17;Social media is such an unnecessary thing that causes so much drama;0;0.0;0.0;0.0;2;2.0;2;;6;5.0;2.0;2.0
202;5.2366562823047994e+17;But wait that was childish lemme stop ✋ lol;0;0.0;0.0;0.0;6;7.0;5;;2;;2.0;2.0
203;5.245735734036726e+17;@tastedmahone @SexMahone *tags and reports to 20 other ppls* #AustinMahoneSexiest;0;0.0;0.0;0.0;7;;7;;2;;7.0;7.0
204;5.267155585623859e+17;Mondays are a drag;0;0.0;0.0;0.0;2;;5;;2;;2.0;2.0
205;5.2739434857365504e+17;Is #Ebola being discussed at school? Use this blog to promote #FactsNotFear http://t.co/mcQ9JFG1wa 2 more blogs out this week @wellcometrust;0;0.0;0.0;0.0;7;;7;;4;;7.0;7.0
206;5.277821740373893e+17;One day after the end of QE. and as the torrent of Q3 earnings reports continues. major U.S. stock index futures are all lower by about 0.4%;0;0.0;0.0;0.0;7;;7;;5;;7.0;7.0
207;5.278055404756214e+17;Mr Chakane has thanked media. the PSL. SAPS. SAFA. global icons. and all South Africans for the support to the Meyiwas. Mulaudzis & Mwelases;0;0.0;0.0;0.0;3;;7;;3;;3.0;3.0
208;5.27823873799385e+17;Lupus Research Institute Awards $1-Million Grants to Discover What Causes Lupus http://t.co/aXopNmLyI7;1;0.0;0.0;1.0;3;;7;;7;;7.0;7.0
209;5.282502339865149e+17;.@VirginGalactic reports problem during SpaceShipTwo flight http://t.co/59PxOitX1R;0;0.0;0.0;0.0;1;;7;;7;;7.0;7.0
210;5.3160092421799936e+17;Did you know that what you eat can affect your productivity level? http://t.co/oiCH1IuAVO;1;1.0;1.0;1.0;4;;4;;4;;4.0;4.0
211;5.321836220996854e+17;Functioning Of Human Brain http://t.co/0cmzIMDaje;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
212;5.3347829469258554e+17;Students stop by the student center to sign a poster during lunch time to wish the Women's Soccer team good luck... http://t.co/Un8kTh25pz;0;0.0;0.0;0.0;3;;7;;3;;3.0;3.0
213;5.336057143010509e+17;Planning a #pizza treat for Saturday? Check out how @PizzaHut has changed its identity http://t.co/xs4QjJ4Pas;0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
214;5.3456345409572864e+17;Perfect teeth are a turn on;1;1.0;0.0;0.0;7;;3;;3;;3.0;3.0
215;5.345847772573901e+17;A fifth of US high school students use tobacco. finds survey http://t.co/CDEj38byNb;1;1.0;1.0;1.0;6;4.0;1;;7;;1.0;1.0
216;5.355611282153472e+17;What if people treated physical illness like mental illness? http://t.co/QXS9fBP25P;0;0.0;0.0;0.0;7;;7;;4;;7.0;7.0
217;5.358717829104599e+17;Excessive drinking for women: 4 drinks on one occasion.. OEI!! Most Heavy Drinkers Are Not Alcoholics http://t.co/7pBOCFTpr8;1;1.0;1.0;1.0;4;7.0;4;;4;;4.0;4.0
218;5.406324099818578e+17;Sonos releases controller update for iOS and Android with multi-account support and more http://t.co/AXUmYevKxv #Music #Sound #PremiumAudio;0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
220;5.442152683531346e+17;Hearingloss occurs gradually with age. but could #Diabetes play a role?http://t.co/irLwmmbzxB http://t.co/4N0hqex5U1 RT;1;1.0;0.0;1.0;4;1.0;7;;4;;4.0;4.0
221;5.447379991712317e+17;Speak Softly Carry @AlverezAmanda FBI reportViolent crime continued to decrease in 2013 while gun sales esc;0;0.0;0.0;0.0;7;;7;;2;;7.0;7.0
222;5.451019819796398e+17;@Fliggenkrunker Any idea why Smash 4 had a huge increase yesterday? Like. 14 entrants out of nowhere.;0;0.0;0.0;0.0;4;;4;;4;;4.0;4.0
223;5.457521913365996e+17;2X Pure Red Car 3157 68-SMD Brake Tail Stop Light LED Bulbs 3057 3457 4157 3047 - Full read by eBay: Price 4.26 USD… http://t.co/ZW7mDAYQ44;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
225;5.4796191213931725e+17;Someone needs to tell Santa that checking a list twice still won't prevent time-of-check-to-time-of-use attacks.;0;0.0;0.0;0.0;2;7.0;7;;7;;7.0;7.0
226;5.509934084670382e+17;#Florida courthouses stop all weddings to avoid performing #gay ceremonies http://t.co/CCn9enkHF9 #gaymarriage #gayrights;0;0.0;0.0;0.0;2;6.0;7;;7;;7.0;7.0
227;5.516340777662546e+17;#RezIsSoCold . I called the radio station for the rezroad reports @ 5am. and I got a frozen injun insurance quote by Jake from Statefarm.;0;0.0;0.0;0.0;7;;7;;2;;7.0;7.0
228;5.51868891665023e+17;Climate Change will Cause Irreversible Impacts If Action is Not Taken: IPCC ... - Nature World News http://t.co/2B9P2oZ3zG;1;1.0;1.0;1.0;5;2.0;1;;2;6.0;2.0;1.0
229;5.520221977037005e+17;Day 16 Don’t Stop the Sex Please http://t.co/B25wmf4nFN #brazzers #realitykings #mofos #na #nsfw #porn #sex #hot;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
230;5.525500005224284e+17;@Harry_Styles Why did the baker stop making doughnuts? He got tired of the hole thing! ◡̈ follow me if you smiled please? love you**✧*;0;0.0;0.0;0.0;2;3.0;4;;4;;4.0;4.0
231;5.546566652081152e+17;Indonesia retrieves crashed AirAsia QZ8501's flight data recorder - Channel News Asia http://t.co/DOfSy92kPU;0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
232;5.5471351987544064e+17;BEAGLE 2 http://t.co/H35j3jdcVb THEY FOUND THE BLOODY THING!;0;0.0;0.0;0.0;3;;7;;4;;3.0;3.0
233;5.5506443960752954e+17;@Shahidmasooddr without due process of justice?;0;0.0;0.0;0.0;7;;7;;4;;7.0;7.0
234;5.5719621140115046e+17;"""@aIIeviation: need more money & black clothes""";0;0.0;0.0;0.0;5;;7;;7;;7.0;7.0
235;5.578236918712442e+17;@juliewassmer Campaigners gather in Preston to hand in 6000+ signature petition urging Lancs Co Co to stop #Fracking http://t.co/df2MOqN2cj;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
236;5.585095307962696e+17;Mfs be going over they data plan just to twatch people 💀😂;0;0.0;0.0;0.0;4;;6;;7;;4.0;4.0
237;5.58623676179157e+17;First gig of 2015 at @BarCornerstone Didcot with support from the excellent @theaugustlist Fri 6 Feb http://t.co/FuwIndFtWC @Duotonemusic;0;0.0;0.0;0.0;3;;3;;7;;3.0;3.0
238;5.587007076587397e+17;#FF to @Sanwal22 who proved. friendship is much more higher than any nationality...!!! Buzz Follow her for awesome tweets on your TL 🍃💐🍁💐🍃;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
239;5.590507053741548e+17;.@Oprah Nuclear weapons are a real. deadly problem that entire popul. of world must deal with http://t.co/6SEM76ud2c #SaveFukuChildren;1;1.0;0.0;0.0;2;5.0;1;;2;5.0;2.0;2.0
240;5.594146836317676e+17;Bundle Resource: Bundle Resource is a simple module that provides separate Service resource entry for each nod... http://t.co/ieCJcw0O9O;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
241;5.599175471525069e+17;VIDEO: iOS engineer on integrating #desktop and #mobile http://t.co/FZbnPa1Jg8 #FutureofWork;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
242;5.600293714704712e+17;The macroeconomic impact of micro-interventions is an important reason why poverty has persisted. despite ... http://t.co/GWfKI78PcY;1;1.0;0.0;0.0;1;4.0;7;;6;5.0;1.0;1.0
243;5.600813930409082e+17;Twitter is rolling out an update to introduce group messaging and video support http://t.co/uKpdQq6meR #android http://t.co/qqqayBwo8H;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
244;5.624119719630152e+17;Big Data. Big Obstacles: Towards a social science of #bigdata. TY @daltonconley et al. http://t.co/6nP0fiAz1j … @data_society;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
245;5.630832736023552e+17;To join the team or need more info. email bgaribaldi@newlifetyler.com #getconnected http://t.co/P5TaVk7FeD;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
246;5.6488126686497594e+17;@JLspruill getting to an A's game will be easy as hell cause of BART opposed to a Giants game. how cool!;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
248;5.67527141903188e+17;Why Depression Is Underreported In Men http://t.co/wjMzvnOegD;1;1.0;1.0;1.0;5;7.0;4;;4;;4.0;4.0
249;5.6808832396250726e+17;Eyeball Tattoos Are a Bizarre and Disturbing New Trend: http://t.co/hQvXM0oAMm http://t.co/wk9mk3Y5b9;0;0.0;0.0;0.0;6;;5;;6;2.0;6.0;6.0
250;5.6848775173105664e+17;RT @andrewtlamar: legislation to increase transparency in RFP process was approved by the full GA today. Thanks to @ReevesVA for patroning.;0;0.0;0.0;0.0;3;4.0;7;;3;;3.0;3.0
251;5.687795788120556e+17;Lol niggas in dark movie scenes need more lighting;0;0.0;0.0;0.0;4;;6;;3;;3.0;3.0
252;5.688000683602821e+17;The House science committee anti-NSF witch hunt is now demanding information on grants in the physical sciences. http://t.co/2tfH4XUeLk;1;0.0;0.0;1.0;4;6.0;7;;2;;2.0;2.0
253;5.705974740727276e+17;Coping with levels of explanation in the behavioral sciences https://t.co/C2p0fms0iw;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
254;5.721724645805178e+17;Check out B HEALING STONE & MAGNET PILLOW (THERPIC)HELPS STOP PAIN IN THE BODY http://t.co/3V9oG2aeHV via @eBay;1;1.0;0.0;0.0;4;;7;;3;;3.0;3.0
255;5.734964865011548e+17;Diabetes Research and New Registry Aim to Improve Outcomes http://t.co/7bHFBRepxv #NCDR;1;0.0;1.0;1.0;3;;7;;3;;3.0;3.0
256;5.736563314851922e+17;"ICYMI: Harrison Ford in ""fair to moderate"" condition after crashing his plane. US reports say http://t.co/McSRk0nQYR http://t.co/brGTRJYE6u";0;0.0;0.0;0.0;3;4.0;3;;5;;3.0;3.0
257;5.7508059095896474e+17;Psychedelic drug use could reduce psychological distress. suicidal thinking #science http://t.co/Ft1kMPSZaC http://t.co/0VFGsmv3d6;1;1.0;1.0;1.0;4;;7;;5;6.0;4.0;4.0
258;5.760655965901619e+17;Although a relationship looks good on paper. there are a few t... More for Leo http://t.co/XEePhl8vNN;0;0.0;0.0;0.0;7;;7;;5;6.0;7.0;7.0
259;5.761443907557868e+17;Cassini confirms hydrothermal activity in ocean on Saturn's moon: Brooks HaysWASHINGTON. March 12 (UPI) -- NAS... http://t.co/JfyHeHtLCP;1;1.0;1.0;1.0;7;;4;;7;;7.0;7.0
260;5.762775221589893e+17;Although a relationship looks good on paper. there are a few t... More for Leo http://t.co/9kHSBNxwL8;0;0.0;0.0;0.0;7;;4;;7;;7.0;7.0
261;5.77264538376151e+17;People with sight loss can face at least 25% higher costs for everyday living. says new study http://t.co/c7wfVnwQ1Y;1;1.0;1.0;1.0;2;4.0;4;;5;;4.0;2.0
263;5.785403282248458e+17;"via @medical_xpress A new in vitro (test tube) study. ""Dietary functional benefits of Bartlet... http://t.co/Qv1C1GjQin #UFO4UBlogHealth";1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
264;5.789425913176474e+17;Marc by Marc Jacobs folding into @marcjacobs line reports @wwd http://t.co/kGxzQZb99k #Fashion #Retail;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
265;5.790509298377605e+17;"How is a country that holds 25MILLION Kurds find pro-Kurdish protests ""wrong"". but avidly support pro-Palestine ones? http://t.co/5oeHcs7LXv";0;0.0;0.0;0.0;2;6.0;2;;2;4.0;2.0;2.0
266;5.809726223992914e+17;European Union and Turkey in the Post Arab Spring Era: Mapping Strategic Interests in the Turbulent Neighborhood: http://t.co/sKWSmSL9QI;1;0.0;1.0;1.0;4;;7;;7;;7.0;7.0
267;5.812169820260639e+17;Any chance @Number10gov & @ukhomeoffice will comment on increase in confidence of Police in a positive way.;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
268;5.841287601416151e+17;foot on the gas. im just tryin to pass all the red lights & the stop signs;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
269;5.864764589079593e+17;Companies report 48% increase in attempted cyber security breaches http://t.co/wUdCJb7y8v #DGInsights #cybersecurity http://t.co/a38n3hZg70;1;1.0;0.0;0.0;2;;1;;7;;1.0;1.0
270;5.86896526837973e+17;Study: Shifts in electricity generation spur net job growth. but coal jobs decline - via @DukeU http://t.co/AXGmKUPata;1;1.0;1.0;1.0;3;;7;;7;;7.0;7.0
271;5.871548204500337e+17;Horse chase leads to arrest. beating | http://t.co/djbPIyaG4w http://t.co/ye4AkyA6bo;0;0.0;0.0;0.0;4;;4;;7;;4.0;4.0
272;5.88344815856812e+17;“Overzealous. dangerous patriotism”: School nurse refused to treat student who didn’t stand for Pledge of Allegiance http://t.co/MFkJLOVdl8;0;0.0;0.0;0.0;2;4.0;6;;2;;2.0;2.0
273;5.893089604500398e+17;@Smurfhawk31 @BHMjohnECS Just need more playing time w/ each other. S'all good. Frustrating.;0;0.0;0.0;0.0;2;;5;;6;2.0;2.0;2.0
274;5.895344923957043e+17;coumadin decreased sex drive men http://t.co/zfRNn4MMc6;1;1.0;0.0;0.0;4;;7;;5;;4.0;4.0
275;5.913070802770944e+17;"""For some reason there are a disproportionate number of Patriots fans [working] in the White House."" -";0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
276;5.921451357118874e+17;All approx. 1200 houses have been collapsed in #Barpak #Gorkha. epicenter of #NepalQuake reports state radio reporter from #Gorkha.;0;0.0;0.0;0.0;5;4.0;1;;7;;1.0;1.0
277;5.92793990870741e+17;This is a child molesters dream -->> RT @ActionNewsJax: Parents urged to support free-range (cont) http://t.co/1Hf5uze2LJ;0;0.0;0.0;0.0;6;;6;;2;;6.0;6.0
278;5.930976291076506e+17;Cyber Security Webinar starting now: Challenges Associated With Defending Cyber Threats - http://t.co/hbw2fNhu39;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
279;5.956100675646792e+17;Her own idea a hidden ammonite loaf with hammer @JeaniiBean geologist despair #geobakeoff http://t.co/656piiQ2Bt;0;0.0;0.0;0.0;5;;7;;6;;5.0;5.0
280;5.963123576404746e+17;Can organic feed the world? http://t.co/8YJnht4Fi7;1;1.0;1.0;1.0;7;;7;;4;;7.0;7.0
281;5.975341458086052e+17;More Sex Doesn’t Lead To More Happiness. Reveals New Study. Surprised? – Tech Times http://t.co/jtKodFKWmV;1;1.0;0.0;0.0;4;;4;;4;;4.0;4.0
282;5.989176764849725e+17;Nuke deal w/ #Iran increase terror #IslamicExtremism #StopGodFatherofISIS see👉 Video Clip 😢? https://t.co/BwDTkhcxkV http://t.co/V1iplF2QDd;0;0.0;0.0;0.0;1;;5;;5;2.0;5.0;5.0
283;5.991790225521459e+17;3mo after #DressGate. 3 research teams explore the science behind the #blueandblack / #whiteandgold dress http://t.co/7FwbJg0RpG @nytimes;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
285;5.99657600272085e+17;SPC Tornado Watch 175 Status Reports http://t.co/QjbHrks4tN;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
286;6.010246547659858e+17;#MSGDonated4Million to support the research of Thalassemia & AIDS cure;1;0.0;0.0;1.0;3;;7;;3;;3.0;3.0
287;6.010448288063201e+17;@and_orca The London Guardians' feature about JAZA which will stop buying dolphins from Taiji: http://t.co/6uhNavwesN #thecove;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
288;6.014174799617188e+17;Wistrich's Last Article: stop downplaying #antisemitism in Muslim world & on world stage. http://t.co/oF3JaTXSK3 http://t.co/rDH6cFDtLN;0;0.0;0.0;0.0;7;;6;;2;;2.0;2.0
289;6.021789542675251e+17;#PhysicalActivity is imp at every age. esp bc it can help strengthen bones & muscles & prevent falls. #ActiveAgeing http://t.co/B7gXec7gCG;1;1.0;0.0;0.0;7;;7;;3;;7.0;7.0
290;6.031962758535004e+17;.@VCUBaseball will be honored prior to tonight's @GoSquirrels game. First pitch is 6:35. get there around 6 to support the Rams! #LetsGoVCU;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
291;6.057019365921096e+17;Virgin-born' sawfish are a first in the wild http://t.co/Y2FfBiJtCe http://t.co/IWS4Cpp2au;1;1.0;1.0;1.0;4;;7;;4;;4.0;4.0
292;6.066265444385505e+17;Look 4 @LuParker KTLA 5 story re Step Up members Monday 10pm. It will be special. Thx 2 @trevor_neilson 4 ur support http://t.co/xS8ca9utLE;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
293;6.069603826541937e+17;Dear Telltale. Stop sucking Game of Thrones' dick and make Tales from the Borderlands. Sincerely. Trustfungus;0;0.0;0.0;0.0;2;;6;;2;6.0;2.0;2.0
294;6.075837191389716e+17;Thanks for all the support ☀️💪#hawaii #oahu #lunch #sunday #cardio #fitness #fitspo #cool… https://t.co/ngdLLhNgSl;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
295;6.076476193686774e+17;UPDATE: Police Identify Two Found Dead In House Fire. Release Cause http://t.co/36ItHRuZAt;0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
296;6.109950640309535e+17;Beauty Tips : Blood Sugar Support Cardiovascular Health Dietary Supplement (6 Bottles) http://t.co/bp6W50L2yX #892;1;1.0;0.0;0.0;7;;7;;7;;7.0;7.0
297;6.1114629806703e+17;#WeightLoss #Program Conquering The Excess Weight Of Diet Program Failure Statistics http://t.co/1d3No26Zz7 #LadyGaga #Diet;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
